URL,Page Title,URL Keywords,URL Thema,URL Depth,Content Keywords,Lead Keywords,Page Leadtext,Page Modified Date,Have iframe,Have image,Have image with bad resolution,Have video,Page number of words
https://www.eak.admin.ch/eak/de/home/Firmen/familienzulagen/home-made-fak/kinder-im-ausland.html,Kinder im Ausland für «home made» Arbeitgeber  | Eidgenössische Ausgleichskasse EAK,['Firmen'],['Familienzulagen'],4,['FamZG'],['FamZG'],Die Familienzulagen können unter gewissen Voraussetzungen auch für Kinder mit Wohnsitz im Ausland ausgerichtet werden. Für die Überprüfung und Beurteilung solcher Fälle stellt Ihnen die FAK-EAK die dafür notwendigen Hilfsmittel zur Verfügung.,06.01.2023,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,90
https://www.eak.admin.ch/eak/de/home/Firmen/familienzulagen/home-made-fak/ausbildung.html,Ausbildungszulagen für «home made» Arbeitgeber   | Eidgenössische Ausgleichskasse EAK,['Firmen'],['Familienzulagen'],4,"['EO-MSE-EAE-BUE-AdopE', 'FamZG']",['FamZG'],"Anspruch auf Ausbildungszulagen besteht für Jugendliche und junge Erwachsene ab dem vollendeten 15. Altersjahr bis höchstens zum vollendeten 25. Altersjahr, die eine nachobligatorische Ausbildung absolvieren.",29.12.2022,False,"['https://www.eak.admin.ch/eak/de/home/Firmen/familienzulagen/home-made-fak/ausbildung/_jcr_content/par/image/image.imagespooler.jpg/1672311114910/Mind Map Ausbildungsbegriff.png.jpg', 'https://www.eak.admin.ch/eak/de/home/Firmen/familienzulagen/home-made-fak/ausbildung/_jcr_content/par/image/image.imagespooler.jpg/1672311114910/original/Mind Map Ausbildungsbegriff.png.jpg', 'https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png']",True,False,297
https://www.eak.admin.ch/eak/de/home/Firmen/erwerbsersatz.html,Erwerbsersatzleistungen  | Eidgenössische Ausgleichskasse EAK,['Firmen'],['Erwerbsersatzleistungen'],2,"['EO-MSE-EAE-BUE-AdopE', 'FamZG']",['FamZG'],"Ist ein Arbeitnehmer für eine kurze oder längere Zeit abwesend, so müssen verschiedene Schritte vorgenommen werden. Unter dieser Rubrik finden Sie wichtige Informationen dazu. Ausserdem erfahren Sie auch welche Folgen eine längere Abwesenheit auf die Familienzulagen haben kann.",23.02.2023,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,75
https://www.eak.admin.ch/eak/de/home/Firmen/erwerbsersatz/adoptionsentschaedigung.html,Adoptionsentschädigung  | Eidgenössische Ausgleichskasse EAK,['Firmen'],['Erwerbsersatzleistungen'],3,"['AHV', 'EO-MSE-EAE-BUE-AdopE']",['EO-MSE-EAE-BUE-AdopE'],"Personen, die ein Kind unter vier Jahren zur Adoption aufnehmen, haben im ersten Jahr nach der Aufnahme des Kindes Anspruch auf einen Adoptionsurlaub von bis zu zwei Wochen. Während des Urlaubs besteht ein Anspruch auf eine Erwerbsersatzentschädigung. Die Adoptionsentschädigung beträgt 80 % des durchschnittlichen Erwerbseinkommens, welches der Elternteil unmittelbar vor der Aufnahme des Kindes erzielt hat, höchstens aber CHF 220 pro Tag.",16.01.2024,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,1490
https://www.eak.admin.ch/eak/de/home/Firmen/erwerbsersatz/betreuungsentschadigung.html,Betreuungsentschädigung  | Eidgenössische Ausgleichskasse EAK,['Firmen'],['Erwerbsersatzleistungen'],3,"['AHV', 'EO-MSE-EAE-BUE-AdopE', 'FamZG']",['EO-MSE-EAE-BUE-AdopE'],"Falls Sie Arbeitnehmer oder Arbeitnehmerinnen von Kindern mit schweren gesundheitlichen Beeinträchtigungen haben und diese ihre Erwerbstätigkeit wegen der Betreuung unterbrechen mussten, so können Sie den Antrag der EAK einreichen.",20.02.2024,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,418
https://www.eak.admin.ch/eak/de/home/Firmen/erwerbsersatz/militaer_jugend_und_sport.html,"EO (Militär, Jugend und Sport)  | Eidgenössische Ausgleichskasse EAK",['Firmen'],['Erwerbsersatzleistungen'],3,['EO-MSE-EAE-BUE-AdopE'],['EO-MSE-EAE-BUE-AdopE'],"Wer in der schweizerischen Armee, im Zivilschutz, im Rotkreuzdienst oder im Zivildienst Dienst leistet oder an eidgenössischen oder kantonalen Leiterkursen von J+S oder Jungschützenleiterkursen teilnimmt, hat Anspruch auf Erwerbsausfallentschädigung – den Erwerbsersatz (EO). Wer Dienst leistet oder einen J+S Leiterkurs absolviert, erhält eine Meldekarte (EO-Anmeldung). Diese wird dem Arbeitgeber abgegeben.",20.02.2024,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,416
https://www.eak.admin.ch/eak/de/home/Firmen/erwerbsersatz/mutterschaft.html,Mutterschaftsentschädigung  | Eidgenössische Ausgleichskasse EAK,['Firmen'],['Erwerbsersatzleistungen'],3,['EO-MSE-EAE-BUE-AdopE'],['EO-MSE-EAE-BUE-AdopE'],"Erwerbstätige Mütter haben für die ersten 14 Wochen, bzw. 98 Tage nach der Geburt des Kindes Anspruch auf eine Mutterschaftsentschädigung. Die Mutterschaftsentschädigung beträgt 80 % des durchschnittlichen Erwerbseinkommens, welches die Mutter unmittelbar vor der Niederkunft erzielt hat, höchstens aber CHF 220 pro Tag.",20.02.2024,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,409
https://www.eak.admin.ch/eak/de/home/Firmen/erwerbsersatz/vaterschaftsentschaedigung-ab-01-01-2021-fuer-firmen.html,Vaterschaftsentschädigung bzw. Entschädigung des anderen Elternteils  | Eidgenössische Ausgleichskasse EAK,['Firmen'],['Erwerbsersatzleistungen'],3,"['AHV', 'IV', 'EO-MSE-EAE-BUE-AdopE']","['AHV', 'EO-MSE-EAE-BUE-AdopE']","Erwerbstätige Väter sowie die Ehefrau der Mutter, die im Sinne von Art. 255a Abs. 1 ZGB als anderer Elternteil gilt, haben im Verlauf der ersten sechs Monate nach der Geburt des Kindes Anspruch auf zwei Wochen Urlaub, welcher über die Erwerbsersatzordnung (EO) entschädigt wird. Als Entschädigung für den Verdienstausfall erhalten sie 80 % des durchschnittlichen AHV-pflichtigen Erwerbseinkommens vor der Geburt, höchstens aber CHF 220 pro Tag.",16.01.2024,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,1183
https://www.eak.admin.ch/eak/de/home/Firmen/connect-eak.html,connect.eak  | Eidgenössische Ausgleichskasse EAK,['Firmen'],['connect.eak'],2,"['AHV', 'EO-MSE-EAE-BUE-AdopE', 'FamZG']",['Sonstiges'],"connect.eak – die innovative Online-Plattform – ermöglicht eine geschützte, sichere Kommunikation und den elektronischen Austausch von Daten und Dokumenten zwischen den uns angeschlossenen Arbeitgebern und der EAK.",15.10.2021,True,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,True,318
https://www.eak.admin.ch/eak/de/home/Firmen/connect-eak/delegationsfunktion.html,Delegationsfunktion   | Eidgenössische Ausgleichskasse EAK,['Firmen'],['connect.eak'],3,['FamZG'],['Sonstiges'],"Die Eidgenössische Ausgleichskasse (EAK) bietet den ihr angeschlossenen Arbeitgebern die Möglichkeit, über die Plattform connect.eak bestimmte Aufgaben zur Bearbeitung an die betroffenen Mitarbeitenden weiterzuleiten.",20.01.2022,False,"['https://www.eak.admin.ch/eak/de/home/Firmen/connect-eak/delegationsfunktion/_jcr_content/par/accordion/items/benachrichtigungsmai/accordionpar/image_1763905078/image.imagespooler.png/1644592135029/564.1000/Benachrichtigungsmail D.png', 'https://www.eak.admin.ch/eak/de/home/Firmen/connect-eak/delegationsfunktion/_jcr_content/par/accordion/items/benachrichtigungsmai/accordionpar/image_1763905078/image.imagespooler.png/1644592135029/1024.2000/Benachrichtigungsmail D.png', 'https://www.eak.admin.ch/eak/de/home/Firmen/connect-eak/delegationsfunktion/_jcr_content/par/accordion/items/dokumentenfreigabe_/accordionpar/image/image.imagespooler.png/1642761958283/564.1000/Privat D.png', 'https://www.eak.admin.ch/eak/de/home/Firmen/connect-eak/delegationsfunktion/_jcr_content/par/accordion/items/dokumentenfreigabe_/accordionpar/image/image.imagespooler.png/1642761958283/1024.2000/Privat D.png', 'https://www.eak.admin.ch/eak/de/home/Firmen/connect-eak/delegationsfunktion/_jcr_content/par/accordion/items/fristverl_ngerung/accordionpar/image_1073272431/image.imagespooler.png/1642762065776/564.1000/Aufschieben D.png', 'https://www.eak.admin.ch/eak/de/home/Firmen/connect-eak/delegationsfunktion/_jcr_content/par/accordion/items/fristverl_ngerung/accordionpar/image_1073272431/image.imagespooler.png/1642762065776/1024.2000/Aufschieben D.png', 'https://www.eak.admin.ch/eak/de/home/Firmen/connect-eak/delegationsfunktion/_jcr_content/par/accordion/items/erinnerungsmail_bei_/accordionpar/image_484484698/image.imagespooler.png/1644592277762/564.1000/Fällige Aufgabe D.png', 'https://www.eak.admin.ch/eak/de/home/Firmen/connect-eak/delegationsfunktion/_jcr_content/par/accordion/items/erinnerungsmail_bei_/accordionpar/image_484484698/image.imagespooler.png/1644592277762/1024.2000/Fällige Aufgabe D.png', 'https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png']",True,False,308
https://www.eak.admin.ch/eak/de/home/dokumentation.html,Leistungen und Informationen für Privatpersonen  | Eidgenössische Ausgleichskasse EAK,['Sonstiges'],['Sonstiges'],1,['Sonstiges'],['Sonstiges'],lead-class not found, not found,False,"['https://www.eak.admin.ch/eak/de/home/dokumentation/mein_ahv-konto/_jcr_content/image.imagespooler.png/1674224924960/588.1000/Mein AHV-Konto.png', 'https://www.eak.admin.ch/eak/de/home/dokumentation/zivilstand/_jcr_content/image.imagespooler.png/1674224945692/588.1000/Zivilstand.png', 'https://www.eak.admin.ch/eak/de/home/dokumentation/kinder/_jcr_content/image.imagespooler.png/1674224959276/588.1000/Kinder.png', 'https://www.eak.admin.ch/eak/de/home/dokumentation/arbeit/_jcr_content/image.imagespooler.png/1674224970820/588.1000/Arbeit.png', 'https://www.eak.admin.ch/eak/de/home/dokumentation/arbeitsunterbruch_keine_erwerbstaetigkeit/_jcr_content/image.imagespooler.png/1674224984113/588.1000/Arbeitsunterbruch.png', 'https://www.eak.admin.ch/eak/de/home/dokumentation/pensionierung/_jcr_content/image.imagespooler.png/1703845816033/588.1000/Pensionierung.png', 'https://www.eak.admin.ch/eak/de/home/dokumentation/im_ausland/_jcr_content/image.imagespooler.png/1674225014356/588.1000/Im Ausland.png', 'https://www.eak.admin.ch/eak/de/home/dokumentation/steuerausweis/_jcr_content/image.imagespooler.png/1682689278559/588.1000/Steuerausweis.png', 'https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png']",True,False,3
https://www.eak.admin.ch/eak/de/home/dokumentation/mein_ahv-konto.html,Mein AHV-Konto  | Eidgenössische Ausgleichskasse EAK,['Private'],['Mein AHV-Konto'],2,['AHV'],['AHV'],"Unter dieser Rubrik finden Sie alle Informationen rund um das AHV-Konto und Ihren AHV-Ausweis. Zudem haben Sie die Möglichkeit, einen Auszug aus Ihrem AHV-Konto oder einen AHV-Ausweis zu bestellen.",20.01.2023,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,37
https://www.eak.admin.ch/eak/de/home/dokumentation/mein_ahv-konto/kontoauszug.html,Kontoauszug aus Ihrem AHV-Konto bestellen  | Eidgenössische Ausgleichskasse EAK,['Private'],['Mein AHV-Konto'],3,"['AHV', 'IV', 'EO-MSE-EAE-BUE-AdopE']","['IV', 'EO-MSE-EAE-BUE-AdopE']","Der Kontoauszug gibt Aufschluss über sämtliche Einkommen, Beitragszeiten und Betreuungsgutschriften, die den kontoführenden Ausgleichskassen gemeldet wurden. Diese Daten bilden die Berechnungsgrundlage für die Alters-, Hinterlassenen- oder Invalidenrente.",06.03.2024,True,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,True,176
https://www.eak.admin.ch/eak/de/home/dokumentation/mein_ahv-konto/versicherungsausweis.html,Versicherungsausweis  | Eidgenössische Ausgleichskasse EAK,['Private'],['Mein AHV-Konto'],3,['AHV'],['AHV'],"Jede in der Schweiz versicherte Person sollte über eine 13-stellige AHV-Nummer verfügen. Die AHV-Nummer ist in der Regel auf der Krankenversicherungskarte ersichtlich. Für versicherte Personen, die über keine Krankenversicherungskarte verfügen oder eine Krankenversicherungskarte ohne AHV-Nummer besitzen, kann die Ausgleichskasse einen Versicherungsausweis (AHV-Ausweis) ausstellen. Dieser bestätigt, dass Sie im Versichertenregister der AHV/IV erfasst sind.",08.05.2024,False,"['https://www.eak.admin.ch/eak/de/home/dokumentation/mein_ahv-konto/versicherungsausweis/_jcr_content/par/image/image.imagespooler.jpg/1509026122695/AHVAusweisMuster.jpg', 'https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png']",True,False,217
https://www.eak.admin.ch/eak/de/home/dokumentation/zivilstand.html,Zivilstand  | Eidgenössische Ausgleichskasse EAK,['Private'],['Zivilstand'],2,['Sonstiges'],['Sonstiges'],Zivilstandsänderungen haben oftmals Auswirkungen auf die Leistungen der ersten Säule. Daher sind derartige Änderungen unverzüglich mitzuteilen. Sie finden in dieser Rubrik vertiefte Informationen zu den verschiedenen Situationen.,20.01.2023,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,34
https://www.eak.admin.ch/eak/de/home/dokumentation/zivilstand/ledig_konkubinat.html,"Ledig, Konkubinat  | Eidgenössische Ausgleichskasse EAK",['Private'],['Zivilstand'],3,['FamZG'],['FamZG'],Im Konkubinat lebende Personen sind ledigen Personen gleichgestellt. Der Anspruch auf Familienzulagen besteht auch für ledige Elternteile.,15.12.2017,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,119
https://www.eak.admin.ch/eak/de/home/dokumentation/zivilstand/heirat_eingetragene_partnerschaft.html,"Heirat, Eingetragene Partnerschaft  | Eidgenössische Ausgleichskasse EAK",['Private'],['Zivilstand'],3,"['AHV', 'IV', 'EL', 'FamZG']","['AHV', 'IV', 'FamZG']","Eine Heirat oder eine eingetragene Partnerschaft kann einen Einfluss auf die Erfüllung der Beitragspflicht oder für den Bezug bestimmter Sozialversicherungsleistungen haben wie: Invalidenrente, Altersrente, Hinterlassenenrente oder Familienzulagen. Sämtliche Zivilstandsänderungen sind Ihrem Arbeitgeber unverzüglich zu melden.",19.01.2024,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,415
https://www.eak.admin.ch/eak/de/home/dokumentation/zivilstand/trennung_scheidung.html,"Trennung, Scheidung  | Eidgenössische Ausgleichskasse EAK",['Private'],['Zivilstand'],3,"['AHV', 'IV', 'EL', 'FamZG']","['AHV', 'IV', 'FamZG']","Welche Folgen hat eine Scheidung oder Trennung auf Ihr AHV-Konto, auf Ihre laufenden oder künftigen Leistungen der AHV oder IV und auf Ihre Familienzulagen?",19.01.2024,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,362
https://www.eak.admin.ch/eak/de/home/dokumentation/zivilstand/verwitwung.html,Verwitwung  | Eidgenössische Ausgleichskasse EAK,['Private'],['Zivilstand'],3,"['AHV', 'FamZG']",['AHV'],"Hinterlassenenrenten sollen beim Tod des Ehegatten oder eines Elternteils verhindern, dass die Hinterlassenen (Ehegatte, Kinder) in finanzielle Not geraten. Es gibt drei Arten von Hinterlassenenrenten:",19.01.2024,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,1246
https://www.eak.admin.ch/eak/de/home/dokumentation/kinder.html,Kinder  | Eidgenössische Ausgleichskasse EAK,['Private'],['Kinder'],2,['FamZG'],['FamZG'],Kinder und ihr Lebensweg können einen Einfluss auf den Leistungsanspruch (Familienzulagen oder auf Kinder- oder Waisenrenten) der Eltern haben.,20.01.2023,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,97
https://www.eak.admin.ch/eak/de/home/dokumentation/kinder/familienzulagen.html,Familienzulagen  | Eidgenössische Ausgleichskasse EAK,['Private'],"['Familienzulagen', 'Kinder']",3,"['AHV', 'EO-MSE-EAE-BUE-AdopE', 'FamZG']","['EO-MSE-EAE-BUE-AdopE', 'FamZG']","Familienzulagen sind einmalige oder periodische Geldleistungen, die ausgerichtet werden, um die finanzielle Belastung durch ein oder mehrere Kinder teilweise auszugleichen. Sie umfassen Kinder- und Ausbildungszulagen sowie die von einzelnen Kantonen vorgesehene Geburts- und Adoptionszulage.",08.05.2024,True,"['https://www.eak.admin.ch/eak/de/home/dokumentation/kinder/familienzulagen/_jcr_content/par/image/image.imagespooler.png/1674563067604/original/FAK Anspruchsberechtigung.png', 'https://www.eak.admin.ch/eak/de/home/dokumentation/kinder/familienzulagen/_jcr_content/par/image/image.imagespooler.png/1674563067604/original/FAK Anspruchsberechtigung.png', 'https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png']",True,False,1213
https://www.eak.admin.ch/eak/de/home/dokumentation/kinder/kinderrente.html,Kinderrente  | Eidgenössische Ausgleichskasse EAK,['Private'],['Kinder'],3,"['AHV', 'IV', 'EL']",['IV'],"Wenn Sie eine Alters- oder Invalidenrente beziehen, haben Sie Anspruch auf Kinderrenten für Söhne und Töchter.",27.10.2017,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,98
https://www.eak.admin.ch/eak/de/home/dokumentation/kinder/ausbildung.html,Ausbildung  | Eidgenössische Ausgleichskasse EAK,['Private'],['Kinder'],3,"['AHV', 'FamZG']",['Sonstiges'],"In Ausbildung ist ein Kind, wenn es sich auf der Grundlage eines ordnungsgemässen, rechtlich oder zumindest faktisch anerkannten Bildungsganges systematisch und zeitlich überwiegend entweder auf einen Berufsabschluss vorbereitet oder sich eine Allgemeinausbildung erwirbt, die Grundlage bildet für den Erwerb verschiedener Berufe.",30.12.2022,False,"['https://www.eak.admin.ch/eak/de/home/dokumentation/kinder/ausbildung/_jcr_content/par/image/image.imagespooler.jpg/1672310742849/Mind Map Ausbildungsbegriff.png.jpg', 'https://www.eak.admin.ch/eak/de/home/dokumentation/kinder/ausbildung/_jcr_content/par/image/image.imagespooler.jpg/1672310742849/original/Mind Map Ausbildungsbegriff.png.jpg', 'https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png']",True,False,382
https://www.eak.admin.ch/eak/de/home/dokumentation/arbeit.html,Arbeit  | Eidgenössische Ausgleichskasse EAK,['Private'],['Arbeit'],2,['Sonstiges'],['Sonstiges'],"So vielfältig wie das Erwerbsleben ist, so zahlreich sind auch die verschiedenen Arbeitssituationen. Sind Sie angestellt oder Selbständigerwerbend? Arbeiten Sie Vollzeit oder Teilzeit? In dieser Rubrik erfahren Sie das Wichtigste in Bezug auf den Leistungsanspruch und Ihre Beitragspflicht.",20.01.2023,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,45
https://www.eak.admin.ch/eak/de/home/dokumentation/arbeit/anstellung.html,Anstellung  | Eidgenössische Ausgleichskasse EAK,['Private'],['Arbeit'],3,"['EO-MSE-EAE-BUE-AdopE', 'FamZG']",['FamZG'],Die Arbeitnehmer können den Anspruch auf die Familienzulagen bei ihrem Arbeitgeber geltend machen. Sie füllen die entsprechende Anmeldung aus.,19.01.2024,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,266
https://www.eak.admin.ch/eak/de/home/dokumentation/arbeit/teilzeitbeschaeftigung.html,Teilzeitbeschäftigung  | Eidgenössische Ausgleichskasse EAK,['Private'],['Arbeit'],3,"['AHV', 'IV', 'EO-MSE-EAE-BUE-AdopE', 'FamZG']",['FamZG'],"Erhalte ich als teilzeitbeschäftigte Person Familienzulagen? Was muss ich als teilzeitbeschäftigte Person tun, um Beitragslücken zu vermeiden?",19.01.2024,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,288
https://www.eak.admin.ch/eak/de/home/dokumentation/arbeit/selbstaendigerwerbende.html,Selbständigerwerbende  | Eidgenössische Ausgleichskasse EAK,['Private'],['Arbeit'],3,"['AHV', 'IV', 'EO-MSE-EAE-BUE-AdopE']",['Sonstiges'],"Falls Sie ausschliesslich in der Schweiz einer selbständigen Erwerbstätigkeit nachgehen, müssen Sie bei einer kantonalen Ausgleichskasse oder einer Verbandsausgleichskasse angeschlossen sein.",19.01.2022,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,124
https://www.eak.admin.ch/eak/de/home/dokumentation/arbeitsunterbruch_keine_erwerbstaetigkeit.html,Arbeitsunterbruch / Keine Erwerbstätigkeit  | Eidgenössische Ausgleichskasse EAK,['Private'],['Arbeitsunterbruch / Keine Erwerbstätigkeit'],2,['EO-MSE-EAE-BUE-AdopE'],['EO-MSE-EAE-BUE-AdopE'],"Sie sind aufgrund einer gesundheitlichen Beeinträchtigung an der Arbeit verhindert? Sie haben aus anderen Gründen vorübergehend einen Arbeitsunterbruch? Sie leisten Einsätze im Rahmen vom Militär, Zivilschutz, Zivildienst oder Jugend und Sport? Sie sind in Erwartung Ihres Kindes und können demnächst den Mutterschaftsurlaub antreten? Derartige Situationen sind relevant hinsichtlich Versicherungsschutz, Leistungsanspruch und Beitragspflicht der ersten Säule. Auf dieser Seite finden Sie detaillierte Informationen rund um das Thema Arbeitsunterbruch.",12.01.2024,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,107
https://www.eak.admin.ch/eak/de/home/dokumentation/arbeitsunterbruch_keine_erwerbstaetigkeit/adoptionsentschaedigung.html,Adoptionsentschädigung  | Eidgenössische Ausgleichskasse EAK,['Private'],['Arbeitsunterbruch / Keine Erwerbstätigkeit'],3,"['AHV', 'EO-MSE-EAE-BUE-AdopE']",['EO-MSE-EAE-BUE-AdopE'],"Personen, die ein Kind unter vier Jahren zur Adoption aufnehmen, haben im ersten Jahr nach der Aufnahme des Kindes Anspruch auf einen Adoptionsurlaub von bis zu zwei Wochen. Während des Urlaubs besteht ein Anspruch auf eine Erwerbsersatzentschädigung. Die Adoptionsentschädigung beträgt 80 % des durchschnittlichen Erwerbseinkommens, welches der Elternteil unmittelbar vor der Aufnahme des Kindes erzielt hat, höchstens aber CHF 220 pro Tag.",16.01.2024,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,1057
https://www.eak.admin.ch/eak/de/home/dokumentation/arbeitsunterbruch_keine_erwerbstaetigkeit/betreuungsentschaedigung.html,Betreuungsentschädigung  | Eidgenössische Ausgleichskasse EAK,['Private'],['Arbeitsunterbruch / Keine Erwerbstätigkeit'],3,"['AHV', 'IV', 'EO-MSE-EAE-BUE-AdopE']",['EO-MSE-EAE-BUE-AdopE'],"Eltern, die ihre Erwerbstätigkeit unterbrechen oder einschränken müssen, um ein wegen Krankheit oder Unfall gesundheitlich schwer beeinträchtigtes minderjähriges Kind zu betreuen, haben künftig Anspruch auf einen 14-wöchigen Betreuungsurlaub.",24.01.2023,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,665
https://www.eak.admin.ch/eak/de/home/dokumentation/arbeitsunterbruch_keine_erwerbstaetigkeit/invaliditaet.html,Invalidität  | Eidgenössische Ausgleichskasse EAK,['Private'],['Arbeitsunterbruch / Keine Erwerbstätigkeit'],3,"['AHV', 'IV', 'FamZG']",['Sonstiges'],"Die Eidgenössische Ausgleichskasse (EAK) ist ausschliesslich für die Berechnung und Auszahlung von IV-Leistungen zuständig. Informationen betreffend Anmeldung, Anspruchsvoraussetzungen und Zusprachen von IV-Leistungen liegen in der Zuständigkeit der IV-Stelle des Wohnkantons.",19.01.2024,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,319
https://www.eak.admin.ch/eak/de/home/dokumentation/arbeitsunterbruch_keine_erwerbstaetigkeit/keine_erwerbstaetigkeit.html,Nichterwerbstätige  | Eidgenössische Ausgleichskasse EAK,['Private'],['Arbeitsunterbruch / Keine Erwerbstätigkeit'],3,"['AHV', 'IV', 'EO-MSE-EAE-BUE-AdopE', 'FamZG']","['AHV', 'FamZG']","Was ist zu tun, wenn Sie nicht oder nur wenig arbeiten? Sind Sie weiterhin in der AHV versichert und müssen Sie ebenfalls Beiträge bezahlen? Wo müssen Sie sich melden? Haben Sie Anspruch auf Familienzulagen?",26.02.2024,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,1078
https://www.eak.admin.ch/eak/de/home/dokumentation/arbeitsunterbruch_keine_erwerbstaetigkeit/krankheit_unfall.html,"Krankheit, Unfall  | Eidgenössische Ausgleichskasse EAK",['Private'],['Arbeitsunterbruch / Keine Erwerbstätigkeit'],3,"['AHV', 'IV', 'FamZG']",['FamZG'],Eine Arbeitsverhinderung kann durch Unfall oder Krankheit ausgelöst werden. Sie kann sich auf die Beitragspflicht und den Lohn auswirken und somit auch Einfluss auf den Familienzulagenanspruch haben.,19.01.2024,False,['https://www.eak.admin.ch/eak/de/_jcr_content/cobranding/logos/11_1712295576046/image.imagespooler.png/1712568149715/2000.200/ISO-9001.png'],True,False,309
